severity,word,familiarity_score,sense_key,category_key,category,category_rule,review_status,fit_score,obviousness_score,conflict,reason,recommended_action
P1,tater tots,0.35,,potato_dishes,POTATO DISHES,Ways potatoes are cooked and served,hard_only,0.97,0.8,hard_only despite high internal obviousness,Tater tots is a way potatoes are served,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,Purim,0.35,,religious_holidays,RELIGIOUS HOLIDAYS,Holidays with religious origins,hard_only,0.97,0.8,hard_only despite high internal obviousness,Purim is a holiday with religious origins,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,primavera,0.349,,pasta_dishes,PASTA DISHES,Named pasta dishes,hard_only,0.97,0.8,hard_only despite high internal obviousness,Primavera is a named pasta dish,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,mahi mahi,0.349,,seafood,SEAFOOD,Fish and shellfish eaten as food,hard_only,0.97,0.8,hard_only despite high internal obviousness,Mahi mahi is eaten as seafood,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,smokehouse,0.347,,farm_buildings,FARM BUILDINGS,Buildings and structures on a farm,hard_only,0.97,0.8,hard_only despite high internal obviousness,Smokehouse is a building or structure on a farm,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,macaque,0.347,,monkeys_and_apes,MONKEYS AND APES,Kinds of monkey and ape,hard_only,0.97,0.8,hard_only despite high internal obviousness,Macaque is a monkey or ape,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,bobsled,0.347,,olympic_sports,OLYMPIC SPORTS,Sports contested at the modern Olympic Games,hard_only,0.97,0.8,hard_only despite high internal obviousness,Bobsled is contested at the Olympic Games,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,yurt,0.347,,places_you_sleep,SLEEPING PLACES,Places where people sleep away from home,hard_only,0.97,0.8,hard_only despite high internal obviousness,Yurt is a place people sleep away from home,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,ellipsis,0.347,,punctuation,PUNCTUATION MARKS,Marks used to punctuate written English,hard_only,0.97,0.8,hard_only despite high internal obviousness,Ellipsis is a punctuation mark,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,Sumer,0.346,,ancient_civilizations,ANCIENT CIVILIZATIONS,Civilizations of the ancient world,hard_only,0.97,0.8,hard_only despite high internal obviousness,Sumer is an ancient civilization,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,Demeter,0.346,,greek_gods,GREEK GODS,Gods and goddesses of Greek mythology,hard_only,0.97,0.8,hard_only despite high internal obviousness,Demeter is a god of Greek mythology,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,mochi,0.346,,japanese_dishes,JAPANESE DISHES,Dishes from Japanese cuisine,hard_only,0.97,0.8,hard_only despite high internal obviousness,Mochi is a dish from Japanese cuisine,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,basilisk,0.346,,mythical_monsters,MYTHICAL MONSTERS,Monsters from myth and legend,hard_only,0.97,0.8,hard_only despite high internal obviousness,Basilisk is a monster from myth or legend,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,pastrami,0.346,,sandwich_fillings,SANDWICH FILLINGS,Things commonly put inside a sandwich,hard_only,0.97,0.8,hard_only despite high internal obviousness,Pastrami is commonly put inside a sandwich,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,puppetry,0.346,,theater_arts,PERFORMING ARTS,Arts performed in front of an audience,hard_only,0.97,0.8,hard_only despite high internal obviousness,Puppetry is performed in front of an audience,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,groomer,0.344,,beauty_jobs,BEAUTY JOBS,"Jobs held by people who work on hair, nails and appearance",hard_only,0.97,0.8,hard_only despite high internal obviousness,"Groomer is a job working on hair, nails or appearance",Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,scrapbooking,0.344,,crafts,CRAFTS,Handmade crafts people do as a hobby,hard_only,0.97,0.8,hard_only despite high internal obviousness,Scrapbooking is a handmade craft hobby,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,flaxseed,0.344,,nuts_and_seeds,NUTS AND SEEDS,Edible nuts and seeds sold as food,hard_only,0.97,0.8,hard_only despite high internal obviousness,Flaxseed is an edible nut or seed,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,bowtie,0.343,,fashion_accessories,FASHION ACCESSORIES,Items added to complete a look,hard_only,0.97,0.8,hard_only despite high internal obviousness,Bowtie is added to complete a look,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,bowtie,0.343,,formal_wear,FORMAL WEAR,Clothing worn to a formal occasion,hard_only,0.97,0.8,hard_only despite high internal obviousness,Bowtie is worn to a formal occasion,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,bonobo,0.34,,monkeys_and_apes,MONKEYS AND APES,Kinds of monkey and ape,hard_only,0.97,0.8,hard_only despite high internal obviousness,Bonobo is a monkey or ape,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,hopscotch,0.34,,playground_games,PLAYGROUND GAMES,Games children play at recess,hard_only,0.97,0.8,hard_only despite high internal obviousness,Hopscotch is a game children play at recess,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,boombox,0.34,,sound_devices,SOUND DEVICES,Devices that record or play sound,hard_only,0.97,0.8,hard_only despite high internal obviousness,Boombox records or plays sound,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,oolong,0.34,,teas,TEAS,Kinds of tea,hard_only,0.97,0.8,hard_only despite high internal obviousness,Oolong is a kind of tea,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,Crayola,0.339,,famous_brands,FAMOUS BRANDS,Brand names most Americans recognize,hard_only,0.97,0.8,hard_only despite high internal obviousness,Crayola is a brand name most Americans recognize,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,birdwatching,0.339,,hobby_verbs,HOBBY ACTIVITIES,Activities people do as a hobby,hard_only,0.97,0.8,hard_only despite high internal obviousness,Birdwatching is an activity people do as a hobby,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,capuchin,0.339,,monkeys_and_apes,MONKEYS AND APES,Kinds of monkey and ape,hard_only,0.97,0.8,hard_only despite high internal obviousness,Capuchin is a monkey or ape,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,xylophone,0.339,,music_class_things,MUSIC CLASS,Things used in a school music class,hard_only,0.97,0.8,hard_only despite high internal obviousness,Xylophone is used in a school music class,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,earbud,0.337,,sound_devices,SOUND DEVICES,Devices that record or play sound,hard_only,0.97,0.8,hard_only despite high internal obviousness,Earbud records or plays sound,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,kettlebell,0.336,,gym_equipment,GYM EQUIPMENT,Equipment used for exercise in a fitness gym,hard_only,0.97,0.8,hard_only despite high internal obviousness,Kettlebell is equipment used for exercise in a gym,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,streetlight,0.336,,light_sources,LIGHT SOURCES,Things that give off light,hard_only,0.97,0.8,hard_only despite high internal obviousness,Streetlight gives off light,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,hairbrush,0.336,,things_in_a_purse,PURSE THINGS,Things carried in a purse,hard_only,0.97,0.8,hard_only despite high internal obviousness,Hairbrush is carried in a purse,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,thresher,0.334,,farm_machines,FARM MACHINES,Machines used on a modern farm,hard_only,0.97,0.8,hard_only despite high internal obviousness,Thresher is a machine used on a farm,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,cannoli,0.334,,italian_dishes,ITALIAN DISHES,Dishes from Italian cuisine widely eaten in the United States,hard_only,0.97,0.8,hard_only despite high internal obviousness,Cannoli is a dish from Italian cuisine,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,kickball,0.334,,playground_games,PLAYGROUND GAMES,Games children play at recess,hard_only,0.97,0.8,hard_only despite high internal obviousness,Kickball is a game children play at recess,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,ocelot,0.334,,wild_cats,WILD CATS,Wild members of the cat family,hard_only,0.97,0.8,hard_only despite high internal obviousness,Ocelot is a wild cat,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,lemming,0.333,,arctic_animals,ARCTIC ANIMALS,Animals that live in the cold polar regions,hard_only,0.97,0.8,hard_only despite high internal obviousness,Lemming lives in a cold polar region,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,colorist,0.333,,beauty_jobs,BEAUTY JOBS,"Jobs held by people who work on hair, nails and appearance",hard_only,0.97,0.8,hard_only despite high internal obviousness,"Colorist is a job working on hair, nails or appearance",Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,hymnal,0.333,,church_things,CHURCH THINGS,Things found inside a church,hard_only,0.97,0.8,hard_only despite high internal obviousness,Hymnal is found inside a church,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,quesadilla,0.333,,mexican_dishes,MEXICAN DISHES,Dishes from Mexican cuisine widely eaten in the United States,hard_only,0.97,0.8,hard_only despite high internal obviousness,Quesadilla is a dish from Mexican cuisine,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,carbonara,0.331,,italian_dishes,ITALIAN DISHES,Dishes from Italian cuisine widely eaten in the United States,hard_only,0.97,0.8,hard_only despite high internal obviousness,Carbonara is a dish from Italian cuisine,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,carbonara,0.331,,pasta_dishes,PASTA DISHES,Named pasta dishes,hard_only,0.97,0.8,hard_only despite high internal obviousness,Carbonara is a named pasta dish,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,spacesuit,0.331,,space_travel,SPACE TRAVEL,Things involved in traveling into space,hard_only,0.97,0.8,hard_only despite high internal obviousness,Spacesuit is involved in traveling into space,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,aioli,0.33,,sauces,SAUCES,Sauces used in cooking,hard_only,0.97,0.8,hard_only despite high internal obviousness,Aioli is a sauce used in cooking,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,hailstorm,0.33,,storms,STORMS,Kinds of violent weather events,hard_only,0.97,0.8,hard_only despite high internal obviousness,Hailstorm is a kind of violent weather event,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,docent,0.329,,museum_words,MUSEUM WORDS,Things found in an art museum,hard_only,0.97,0.8,hard_only despite high internal obviousness,Docent is found in an art museum,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,katsu,0.327,,japanese_dishes,JAPANESE DISHES,Dishes from Japanese cuisine,hard_only,0.97,0.8,hard_only despite high internal obviousness,Katsu is a dish from Japanese cuisine,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,au gratin,0.327,,potato_dishes,POTATO DISHES,Ways potatoes are cooked and served,hard_only,0.97,0.8,hard_only despite high internal obviousness,Au gratin is a way potatoes are served,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,narwhal,0.326,,arctic_animals,ARCTIC ANIMALS,Animals that live in the cold polar regions,hard_only,0.97,0.8,hard_only despite high internal obviousness,Narwhal lives in a cold polar region,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,cultivator,0.326,,farm_machines,FARM MACHINES,Machines used on a modern farm,hard_only,0.97,0.8,hard_only despite high internal obviousness,Cultivator is a machine used on a farm,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,bunkhouse,0.326,,places_you_sleep,SLEEPING PLACES,Places where people sleep away from home,hard_only,0.97,0.8,hard_only despite high internal obviousness,Bunkhouse is a place people sleep away from home,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,terrapin,0.326,,reptiles,REPTILES,Cold-blooded scaly animals classed as reptiles,hard_only,0.97,0.8,hard_only despite high internal obviousness,Terrapin is a reptile,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,copperhead,0.326,,snakes,SNAKES,Kinds of snake,hard_only,0.97,0.8,hard_only despite high internal obviousness,Copperhead is a kind of snake,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,biscotti,0.324,,cookie_types,COOKIE TYPES,Kinds of cookie baked at home or sold in stores,hard_only,0.97,0.8,hard_only despite high internal obviousness,Biscotti is a kind of cookie,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,coveralls,0.324,,work_uniforms,UNIFORMS,Outfits worn as a required uniform for work or school,hard_only,0.97,0.8,hard_only despite high internal obviousness,Coveralls is worn as a required uniform,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,baler,0.323,,farm_machines,FARM MACHINES,Machines used on a modern farm,hard_only,0.97,0.8,hard_only despite high internal obviousness,Baler is a machine used on a farm,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,Phoenicia,0.321,,ancient_civilizations,ANCIENT CIVILIZATIONS,Civilizations of the ancient world,hard_only,0.97,0.8,hard_only despite high internal obviousness,Phoenicia is an ancient civilization,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,manticore,0.321,,mythical_monsters,MYTHICAL MONSTERS,Monsters from myth and legend,hard_only,0.97,0.8,hard_only despite high internal obviousness,Manticore is a monster from myth or legend,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,declutter,0.319,,cleaning_actions,CLEANING ACTIONS,Actions done when cleaning something,hard_only,0.97,0.8,hard_only despite high internal obviousness,To declutter is done when cleaning,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,philly cheesesteak,0.319,,sandwich_types,SANDWICH TYPES,Named kinds of sandwich,hard_only,0.97,0.8,hard_only despite high internal obviousness,Philly cheesesteak is a named kind of sandwich,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,groundskeeper,0.319,,sports_jobs,SPORTS JOBS,Jobs held by people who work in professional sports,hard_only,0.97,0.8,hard_only despite high internal obviousness,Groundskeeper is a job in professional sports,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,byway,0.319,,streets_and_roads,KINDS OF ROADS,Kinds of road and pathway,hard_only,0.97,0.8,hard_only despite high internal obviousness,Byway is a kind of road or pathway,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,cassock,0.319,,work_uniforms,UNIFORMS,Outfits worn as a required uniform for work or school,hard_only,0.97,0.8,hard_only despite high internal obviousness,Cassock is worn as a required uniform,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,sparkler,0.317,,new_year_things,NEW YEAR,Things associated with New Year celebrations,hard_only,0.97,0.8,hard_only despite high internal obviousness,Sparkler is associated with New Year,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,thumbprint,0.316,,cookie_types,COOKIE TYPES,Kinds of cookie baked at home or sold in stores,hard_only,0.97,0.8,hard_only despite high internal obviousness,Thumbprint is a kind of cookie,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,Hephaestus,0.316,,greek_gods,GREEK GODS,Gods and goddesses of Greek mythology,hard_only,0.97,0.8,hard_only despite high internal obviousness,Hephaestus is a god of Greek mythology,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,calzone,0.314,,italian_dishes,ITALIAN DISHES,Dishes from Italian cuisine widely eaten in the United States,hard_only,0.97,0.8,hard_only despite high internal obviousness,Calzone is a dish from Italian cuisine,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,churro,0.311,,mexican_dishes,MEXICAN DISHES,Dishes from Mexican cuisine widely eaten in the United States,hard_only,0.97,0.8,hard_only despite high internal obviousness,Churro is a dish from Mexican cuisine,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,ear muffs,0.311,,safety_gear,SAFETY GEAR,Equipment worn to stay safe while working,hard_only,0.97,0.8,hard_only despite high internal obviousness,Ear muffs is worn to stay safe while working,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,churro,0.311,,street_food,STREET FOOD,Foods sold from street carts and stands,hard_only,0.97,0.8,hard_only despite high internal obviousness,Churro is sold from a street cart,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,switchback,0.31,,hiking_words,HIKING WORDS,Things involved in hiking a trail,hard_only,0.97,0.8,hard_only despite high internal obviousness,Switchback is involved in hiking a trail,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,officiant,0.31,,people_at_a_wedding,WEDDING PEOPLE,People with a role at a wedding,hard_only,0.97,0.8,hard_only despite high internal obviousness,Officiant has a role at a wedding,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,Rosh Hashanah,0.31,,religious_holidays,RELIGIOUS HOLIDAYS,Holidays with religious origins,hard_only,0.97,0.8,hard_only despite high internal obviousness,Rosh Hashanah is a holiday with religious origins,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,pincushion,0.309,,sewing_supplies,SEWING SUPPLIES,Items used for sewing and mending clothes,hard_only,0.97,0.8,hard_only despite high internal obviousness,Pincushion is used for sewing or mending clothes,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,edamame,0.307,,japanese_dishes,JAPANESE DISHES,Dishes from Japanese cuisine,hard_only,0.97,0.8,hard_only despite high internal obviousness,Edamame is a dish from Japanese cuisine,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,bruschetta,0.306,,italian_dishes,ITALIAN DISHES,Dishes from Italian cuisine widely eaten in the United States,hard_only,0.97,0.8,hard_only despite high internal obviousness,Bruschetta is a dish from Italian cuisine,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,skink,0.306,,reptiles,REPTILES,Cold-blooded scaly animals classed as reptiles,hard_only,0.97,0.8,hard_only despite high internal obviousness,Skink is a reptile,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,chainmail,0.304,,knights_and_armor,KNIGHT THINGS,Things a medieval knight used or wore,hard_only,0.97,0.8,hard_only despite high internal obviousness,Chainmail was used or worn by a medieval knight,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,bleat,0.303,,animal_sounds,ANIMAL SOUNDS,English words for the sound an animal makes,hard_only,0.97,0.8,hard_only despite high internal obviousness,Bleat is the English word for a sound an animal makes,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,hoagie,0.303,,sandwich_types,SANDWICH TYPES,Named kinds of sandwich,hard_only,0.97,0.8,hard_only despite high internal obviousness,Hoagie is a named kind of sandwich,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,Hestia,0.301,,greek_gods,GREEK GODS,Gods and goddesses of Greek mythology,hard_only,0.97,0.8,hard_only despite high internal obviousness,Hestia is a god of Greek mythology,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,goshawk,0.3,,birds_of_prey,BIRDS OF PREY,Birds that hunt other animals,hard_only,0.97,0.8,hard_only despite high internal obviousness,Goshawk is a bird that hunts other animals,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,acrostic,0.3,,puzzle_types,PUZZLES,Kinds of puzzle people solve for fun,hard_only,0.97,0.8,hard_only despite high internal obviousness,Acrostic is a kind of puzzle,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,cribbage,0.297,,card_games,CARD GAMES,Games played with a deck of cards,hard_only,0.97,0.8,hard_only despite high internal obviousness,Cribbage is a card game,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,burpee,0.297,,exercise_words,EXERCISE WORDS,Movements done as physical exercise,hard_only,0.97,0.8,hard_only despite high internal obviousness,Burpee is done as physical exercise,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,focaccia,0.296,,bread_types,BREAD TYPES,Kinds of bread and baked goods made from dough,hard_only,0.97,0.8,hard_only despite high internal obviousness,Focaccia is a kind of bread or baked dough,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,pullup,0.296,,exercise_words,EXERCISE WORDS,Movements done as physical exercise,hard_only,0.97,0.8,hard_only despite high internal obviousness,Pullup is done as physical exercise,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,focaccia,0.296,,italian_dishes,ITALIAN DISHES,Dishes from Italian cuisine widely eaten in the United States,hard_only,0.97,0.8,hard_only despite high internal obviousness,Focaccia is a dish from Italian cuisine,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,fajita,0.296,,mexican_dishes,MEXICAN DISHES,Dishes from Mexican cuisine widely eaten in the United States,hard_only,0.97,0.8,hard_only despite high internal obviousness,Fajita is a dish from Mexican cuisine,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,pinecone,0.296,,things_in_the_forest,FOREST THINGS,Things you find walking through a forest,hard_only,0.97,0.8,hard_only despite high internal obviousness,Pinecone is found in a forest,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,pushup,0.294,,exercise_words,EXERCISE WORDS,Movements done as physical exercise,hard_only,0.97,0.8,hard_only despite high internal obviousness,Pushup is done as physical exercise,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,ptarmigan,0.293,,arctic_animals,ARCTIC ANIMALS,Animals that live in the cold polar regions,hard_only,0.97,0.8,hard_only despite high internal obviousness,Ptarmigan lives in a cold polar region,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,challah,0.293,,bread_types,BREAD TYPES,Kinds of bread and baked goods made from dough,hard_only,0.97,0.8,hard_only despite high internal obviousness,Challah is a kind of bread or baked dough,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,macaroon,0.293,,cookie_types,COOKIE TYPES,Kinds of cookie baked at home or sold in stores,hard_only,0.97,0.8,hard_only despite high internal obviousness,Macaroon is a kind of cookie,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,marmoset,0.293,,monkeys_and_apes,MONKEYS AND APES,Kinds of monkey and ape,hard_only,0.97,0.8,hard_only despite high internal obviousness,Marmoset is a monkey or ape,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,mousepad,0.293,,video_gaming,GAMING SETUP,Things in a video gaming setup,hard_only,0.97,0.8,hard_only despite high internal obviousness,Mousepad is part of a video gaming setup,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,halberd,0.293,,weapons_of_the_past,OLD WEAPONS,Weapons used before modern firearms,hard_only,0.97,0.8,hard_only despite high internal obviousness,Halberd is a weapon used before modern firearms,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,carnitas,0.291,,mexican_dishes,MEXICAN DISHES,Dishes from Mexican cuisine widely eaten in the United States,hard_only,0.97,0.8,hard_only despite high internal obviousness,Carnitas is a dish from Mexican cuisine,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,serval,0.291,,wild_cats,WILD CATS,Wild members of the cat family,hard_only,0.97,0.8,hard_only despite high internal obviousness,Serval is a wild cat,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,ciabatta,0.287,,bread_types,BREAD TYPES,Kinds of bread and baked goods made from dough,hard_only,0.97,0.8,hard_only despite high internal obviousness,Ciabatta is a kind of bread or baked dough,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,matchbook,0.287,,collecting_hobbies,COLLECTIBLES,Things people collect as a hobby,hard_only,0.97,0.8,hard_only despite high internal obviousness,Matchbook is collected as a hobby,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,braise,0.287,,cooking_methods,COOKING METHODS,Methods used to cook food,hard_only,0.97,0.8,hard_only despite high internal obviousness,Braise is a method used to cook food,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,macrame,0.286,,crafts,CRAFTS,Handmade crafts people do as a hobby,hard_only,0.97,0.8,hard_only despite high internal obviousness,Macrame is a handmade craft hobby,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,soundbar,0.286,,sound_devices,SOUND DEVICES,Devices that record or play sound,hard_only,0.97,0.8,hard_only despite high internal obviousness,Soundbar records or plays sound,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,sifter,0.284,,cooking_hobby,HOME BAKING,Things a home baker uses,hard_only,0.97,0.8,hard_only despite high internal obviousness,Sifter is used by a home baker,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,caracal,0.284,,wild_cats,WILD CATS,Wild members of the cat family,hard_only,0.97,0.8,hard_only despite high internal obviousness,Caracal is a wild cat,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,breakdance,0.283,,dance_styles,DANCE STYLES,Styles of dance,hard_only,0.97,0.8,hard_only despite high internal obviousness,Breakdance is a style of dance,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,baked ziti,0.283,,pasta_dishes,PASTA DISHES,Named pasta dishes,hard_only,0.97,0.8,hard_only despite high internal obviousness,Baked ziti is a named pasta dish,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,whinny,0.281,,animal_sounds,ANIMAL SOUNDS,English words for the sound an animal makes,hard_only,0.97,0.8,hard_only despite high internal obviousness,Whinny is the English word for a sound an animal makes,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,manicurist,0.281,,beauty_jobs,BEAUTY JOBS,"Jobs held by people who work on hair, nails and appearance",hard_only,0.97,0.8,hard_only despite high internal obviousness,"Manicurist is a job working on hair, nails or appearance",Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,caprese,0.28,,salads,SALADS,Named kinds of salad,hard_only,0.97,0.8,hard_only despite high internal obviousness,Caprese is a named kind of salad,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,hayloft,0.279,,farm_buildings,FARM BUILDINGS,Buildings and structures on a farm,hard_only,0.97,0.8,hard_only despite high internal obviousness,Hayloft is a building or structure on a farm,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,esthetician,0.277,,beauty_jobs,BEAUTY JOBS,"Jobs held by people who work on hair, nails and appearance",hard_only,0.97,0.8,hard_only despite high internal obviousness,"Esthetician is a job working on hair, nails or appearance",Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,bifocals,0.277,,eyewear,EYEWEAR,Things worn over the eyes,hard_only,0.97,0.8,hard_only despite high internal obviousness,Bifocals is worn over the eyes,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,crouton,0.277,,salad_ingredients,SALAD INGREDIENTS,Ingredients tossed into an ordinary green salad,hard_only,0.97,0.8,hard_only despite high internal obviousness,Crouton goes into an ordinary green salad,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,gyoza,0.274,,japanese_dishes,JAPANESE DISHES,Dishes from Japanese cuisine,hard_only,0.97,0.8,hard_only despite high internal obviousness,Gyoza is a dish from Japanese cuisine,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,horchata,0.273,,mexican_dishes,MEXICAN DISHES,Dishes from Mexican cuisine widely eaten in the United States,hard_only,0.97,0.8,hard_only despite high internal obviousness,Horchata is a dish from Mexican cuisine,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
P1,empanada,0.271,,mexican_dishes,MEXICAN DISHES,Dishes from Mexican cuisine widely eaten in the United States,hard_only,0.97,0.8,hard_only despite high internal obviousness,Empanada is a dish from Mexican cuisine,Re-evaluate with absolute thresholds; do not rank only relative to the same word other categories.
